Make,Model,Modulation,Weight(oz),L(in),W(in),H(in),Torque(which_V),Torque(oz-in),Speed(which_V),Speed(s/60deg),Motor Type,Rotation,Gear Material,Typical Price
Futaba,BLS671SVi,Digital,0.99,1.30,0.59,1.06,7.4,116.0,7.4,0.10,Brushless,Dual Bearings,Metal,169.99
Futaba,BLS671SVi,Digital,0.99,1.30,0.59,1.06,6.6,103.0,6.6,0.11,Brushless,Dual Bearings,Metal,169.99
Futaba,HPS-A700,(add),2.89,1.59,0.83,1.55,6.6,944.4,6.6,0.13,Brushless,(add),(add),(add)
Futaba,HPS-A700,(add),2.89,1.59,0.83,1.55,7.4,1,7.4,0.12,Brushless,(add),(add),(add)
Futaba,HPS-A701,(add),1.69,1.59,0.83,1.06,6.6,201.4,6.6,0.07,Brushless,(add),Hybrid,(add)
Futaba,HPS-A701,(add),1.69,1.59,0.83,1.06,7.4,222.2,7.4,0.06,Brushless,(add),Hybrid,(add)
Futaba,HPS-A702,(add),2.89,1.59,0.83,1.55,6.6,944.4,6.6,0.13,Brushless,(add),Hybrid,(add)
Futaba,HPS-A702,(add),2.89,1.59,0.83,1.55,7.4,1,7.4,0.12,Brushless,(add),Hybrid,(add)
Futaba,HPS-A703,(add),2.89,1.59,0.83,1.55,6.6,847.2,6.6,0.13,Brushless,(add),Hybrid,279.99
Futaba,HPS-A703,(add),2.89,1.59,0.83,1.55,7.4,916.6,7.4,0.12,Brushless,(add),Hybrid,279.99
Futaba,HPS-A704,(add),1.69,1.59,0.83,1.06,6.6,173.6,6.6,0.07,Brushless,(add),Hybrid,229.99
Futaba,HPS-A704,(add),1.69,1.59,0.83,1.06,7.4,194.4,7.4,0.06,Brushless,(add),Hybrid,229.99
Futaba,HPS-AA702,(add),2.82,1.59,0.83,1.55,6.6,513.9,6.6,0.08,Brushless,(add),Hybrid,279.99
Futaba,HPS-AA702,(add),2.82,1.59,0.83,1.55,7.4,569.4,7.4,0.08,Brushless,(add),Hybrid,279.99
Futaba,HPS-CB500,(add),2.01,1.59,0.83,1.37,7.4,354.1,7.4,0.06,Brushless,(add),Metal,199.99
Futaba,HPS-CB701,(add),2.65,1.59,0.83,1.49,6.0,583.3,6.0,0.09,Brushless,(add),(add),259.99
Futaba,HPS-CB701,(add),2.65,1.59,0.83,1.49,7.4,680.5,7.4,0.08,Brushless,(add),(add),259.99
Futaba,HPS-CD700,(add),1.87,1.59,0.83,1.03,6.0,194.4,6.0,0.06,(add),(add),Metal,269.99
Futaba,HPS-CD700,(add),1.87,1.59,0.83,1.03,7.4,236.1,7.4,0.05,(add),(add),Metal,269.99
Futaba,HPS-CT501,(add),1.55,1.59,0.83,1.06,7.4,291.6,7.4,0.06,Brushless,(add),(add),219.99
Futaba,HPS-CT701,(add),1.90,1.59,0.83,1.03,6.0,319.4,6.0,0.08,Brushless,(add),(add),269.99
Futaba,HPS-CT701,(add),1.90,1.59,0.83,1.03,7.4,416.6,7.4,0.07,Brushless,(add),(add),269.99
Futaba,HPS-CT702,(add),1.87,1.59,0.83,1.03,6.0,319.4,6.0,0.08,Brushless,(add),(add),269.99
Futaba,HPS-CT702,(add),1.87,1.59,0.83,1.03,7.4,416.6,7.4,0.07,Brushless,(add),(add),269.99
Futaba,HPS-H700,(add),2.68,1.59,0.83,1.49,6.6,569.4,6.6,0.08,Brushless,(add),(add),199.99
Futaba,HPS-H700,(add),2.68,1.59,0.83,1.49,7.4,511.1,7.4,0.01,Brushless,(add),(add),199.99
Futaba,HPS-HC700,(add),2.57,1.59,0.83,1.49,6.6,250.0,6.6,0.08,Brushless,(add),(add),199.99
Futaba,HPS-HC700,(add),2.57,1.59,0.83,1.49,7.4,277.8,7.4,0.08,Brushless,(add),(add),199.99
Futaba,HPS-HC701,(add),1.90,1.59,0.83,1.03,6.6,333.3,6.6,0.08,Brushless,(add),(add),269.99
Futaba,HPS-HC701,(add),1.90,1.59,0.83,1.03,7.4,375.0,7.4,0.07,Brushless,(add),(add),269.99
Futaba,HPS-HT700,(add),1.90,1.59,0.83,1.03,6.6,119.4,6.6,0.05,Brushless,(add),(add),269.99
Futaba,HPS-HT700,(add),1.90,1.59,0.83,1.03,7.4,133.3,7.4,0.05,Brushless,(add),(add),269.99
Futaba,PS-10,Digital,0.32,0.85,0.45,1.04,4.8,16.7,4.8,0.10,(add),(add),(add),24.99
Futaba,PS-14,Digital,0.35,0.91,0.47,1.07,6.0,27.8,4.8,0.10,(add),(add),(add),29.99
Futaba,RS204MD,(add),0.42,1.10,0.63,0.94,4.8,29.2,4.8,0.19,(add),(add),(add),52.00
Futaba,RS301CR-F1,Digital,0.99,1.41,0.77,0.98,7.4,98.6,7.4,0.11,Coreless,Dual Bearings,Metal,104.99
Futaba,RS301CR-F2,Digital,0.99,1.41,0.77,0.98,7.4,98.6,7.4,0.11,(add),(add),Metal,104.99
Futaba,RS302CD-F1,Digital,0.74,1.45,0.77,0.98,7.4,69.4,7.4,0.16,(add),(add),Metal,69.99
Futaba,RS302CD-F2,Digital,0.74,1.45,0.77,0.98,7.4,69.4,7.4,0.16,(add),(add),Metal,69.99
Futaba,RS303MR,(add),0.99,1.41,0.78,0.98,7.4,229.3,7.4,0.11,(add),(add),(add),52.00
Futaba,RS403PR,Digital,2.22,1.57,0.79,1.48,6.0,196.0,6.0,0.13,Coreless,Dual Bearings,Metal,(add)
Futaba,RS404PD,Digital,1.68,1.57,0.79,1.54,6.0,124.0,6.0,0.20,3-pole,(add),Metal,(add)
Futaba,S-A300,Digital,1.66,1.57,0.79,1.50,6.0,138.9,6.0,0.19,Coreless,(add),Metal,69.99
Futaba,S-A300,Digital,1.66,1.57,0.79,1.50,7.4,152.8,7.4,0.17,Coreless,(add),Metal,69.99
Futaba,S-A301,Digital,1.66,1.57,0.79,1.50,6.0,118.1,6.0,0.14,Coreless,(add),Metal,69.99
Futaba,S-A301,Digital,1.66,1.57,0.79,1.50,7.4,125.0,7.4,0.13,Coreless,(add),Metal,69.99
Futaba,S-A400,Digital,1.62,1.59,0.79,1.00,6.0,100.0,6.0,0.09,(add),(add),Metal,129.99
Futaba,S-A400,Digital,1.62,1.59,0.79,1.00,7.4,111.1,7.4,0.08,(add),(add),Metal,129.99
Futaba,S-A501,Digital,2.20,1.60,0.80,1.40,6.0,191.7,6.0,0.13,Coreless,(add),Metal,139.99
Futaba,S-A501,Digital,2.20,1.60,0.80,1.40,7.4,233.4,7.4,0.11,Coreless,(add),Metal,139.99
Futaba,S-AG300,(add),0.38,0.93,0.32,0.78,4.8,20.8,4.8,0.13,Coreless,(add),Hybrid,79.99
Futaba,S-AG300,(add),0.38,0.93,0.32,0.78,6.0,34.7,7.4,0.07,Coreless,(add),Hybrid,79.99
Futaba,S-C400,Digital,1.52,1.94,0.78,1.00,6.0,91.6,6.0,0.10,(add),(add),(add),119.99
Futaba,S-C400,Digital,1.52,1.94,0.78,1.00,7.4,111.1,7.4,0.08,(add),(add),(add),119.99
Futaba,S-HC500,(add),1.90,1.57,0.79,1.44,6.6,173.5,6.6,0.10,Coreless,(add),(add),119.99
Futaba,S-HC500,(add),1.90,1.57,0.79,1.44,7.4,191.7,7.4,0.09,Coreless,(add),(add),119.99
Futaba,S-HC500,Digital,1.90,1.57,0.79,1.44,6.6,173.5,6.6,0.10,Coreless,(add),(add),119.99
Futaba,S-HC500,Digital,1.90,1.57,0.79,1.44,7.4,191.7,7.4,0.09,Coreless,(add),(add),119.99
Futaba,S-U300,Digital,1.26,1.60,0.80,1.40,4.8,44.4,4.8,0.23,3-pole,(add),Plastic,12.99
Futaba,S-U300,Digital,1.26,1.60,0.80,1.40,6.0,56.9,6.0,0.19,3-pole,(add),Plastic,12.99
Futaba,S-U301,Digital,1.27,1.59,0.79,1.42,6.6,48.6,6.6,0.18,3-pole,(add),Plastic,24.99
Futaba,S-U301,Digital,1.27,1.59,0.79,1.42,7.4,54.2,7.4,0.16,3-pole,(add),Plastic,24.99
Futaba,S-U305,Digital,1.64,1.57,0.79,1.50,4.8,98.6,4.8,0.23,(add),(add),Metal,39.99
Futaba,S-U305,Digital,1.64,1.57,0.79,1.50,6.0,123.6,6.0,0.18,(add),(add),Metal,39.99
Futaba,S-U306,Digital,1.64,1.57,0.79,1.50,4.8,98.6,4.8,0.23,(add),(add),Metal,44.99
Futaba,S-U306,Digital,1.64,1.57,0.79,1.50,6.0,123.6,6.0,0.18,(add),(add),Metal,44.99
Futaba,S-U400,Digital,1.38,1.59,0.79,1.50,6.6,98.6,6.6,0.14,3-pole,(add),Plastic,29.99
Futaba,S-U400,Digital,1.38,1.59,0.79,1.50,7.4,109.7,7.4,0.13,3-pole,(add),Plastic,29.99
Futaba,S110M,Analog,0.22,0.90,0.40,0.80,4.8,21.9,4.8,0.10,(add),(add),(add),(add)
Futaba,S125,Analog,2.30,1.56,0.88,1.69,4.8,129.3,6.0,0.62,(add),Single Bearing,Plastic,(add)
Futaba,S136G,Analog,1.48,1.81,0.91,0.98,4.8,60.1,4.8,0.60,3-pole,Dual Bearings,Plastic,49.99
Futaba,S136G,Analog,1.48,1.81,0.91,0.98,6.0,76.3,6.0,0.50,3-pole,Dual Bearings,Plastic,49.99
Futaba,S148,Analog,1.60,1.60,0.80,1.40,4.8,33.3,4.8,0.28,3-pole,Bushing,Plastic,15.99
Futaba,S148,Analog,1.60,1.60,0.80,1.40,6.0,41.6,6.0,0.22,3-pole,Bushing,Plastic,15.99
Futaba,S3001,Analog,1.59,1.60,0.80,1.40,4.8,33.3,4.8,0.28,3-pole,Single Bearing,Plastic,24.99
Futaba,S3001,Analog,1.59,1.60,0.80,1.40,6.0,41.6,6.0,0.22,3-pole,Single Bearing,Plastic,24.99
Futaba,S3002,Analog,1.23,1.22,0.63,1.18,4.8,37.0,4.8,0.25,3-pole,Dual Bearings,Metal,64.99
Futaba,S3002,Analog,1.23,1.22,0.63,1.18,6.0,46.0,6.0,0.20,3-pole,Dual Bearings,Metal,64.99
Futaba,S3003,Analog,1.31,1.57,0.79,1.42,4.8,44.0,4.8,0.23,(add),Bushing,Plastic,11.99
Futaba,S3003,Analog,1.31,1.57,0.79,1.42,6.0,57.0,6.0,0.19,(add),Bushing,Plastic,11.99
Futaba,S3004,Analog,1.31,1.57,0.79,1.42,4.8,44.0,4.8,0.23,3-pole,Single Bearing,Plastic,12.99
Futaba,S3004,Analog,1.31,1.57,0.79,1.42,6.0,57.0,6.0,0.19,3-pole,Single Bearing,Plastic,12.99
Futaba,S3010,Analog,1.45,1.57,0.79,1.50,4.8,72.0,4.8,0.20,3-pole,Single Bearing,Plastic,24.99
Futaba,S3010,Analog,1.45,1.57,0.79,1.50,6.0,90.0,6.0,0.16,3-pole,Single Bearing,Plastic,24.99
Futaba,S3014,(add),1.45,1.57,0.79,1.50,6.0,90.0,6.0,0.16,(add),(add),(add),(add)
Futaba,S3016,Analog,1.20,1.22,0.63,1.21,4.8,47.0,4.8,0.25,3-pole,Dual Bearings,Metal,75.99
Futaba,S3016,Analog,1.20,1.22,0.63,1.21,6.0,58.3,6.0,0.20,3-pole,Dual Bearings,Metal,75.99
Futaba,S3050,Digital,1.73,1.57,0.79,1.50,4.8,72.0,4.8,0.20,3-pole,Dual Bearings,Metal,51.00
Futaba,S3050,Digital,1.73,1.57,0.79,1.50,6.0,90.0,6.0,0.16,3-pole,Dual Bearings,Metal,51.00
Futaba,S3051,Digital,1.73,1.57,0.79,1.50,6.0,132.0,6.0,0.21,(add),(add),(add),(add)
Futaba,S3051HV,Digital,1.73,1.58,0.79,1.50,6.0,132.0,6.0,0.21,Coreless,Dual Bearings,Metal,40.00
Futaba,S3051HV,Digital,1.73,1.58,0.79,1.50,7.4,145.8,7.4,0.17,Coreless,Dual Bearings,Metal,40.00
Futaba,S3070HV,Digital,1.73,1.58,0.79,1.50,6.0,72.0,6.0,0.19,3-pole,Dual Bearings,Metal,59.99
Futaba,S3070HV,Digital,1.73,1.58,0.79,1.50,7.4,90.0,7.4,0.15,3-pole,Dual Bearings,Metal,59.99
Futaba,S3070HV,Digital,1.73,1.58,0.79,1.50,6.6,81.0,6.6,0.17,3-pole,Dual Bearings,Metal,59.99
Futaba,S3071HV,Digital,1.73,1.58,0.79,1.50,6.0,132.0,6.0,0.21,3-pole,Dual Bearings,Metal,54.99
Futaba,S3071HV,Digital,1.73,1.58,0.79,1.50,7.4,146.0,7.4,0.17,3-pole,Dual Bearings,Metal,54.99
Futaba,S3071HV,Digital,1.73,1.58,0.79,1.50,6.6,139.0,6.6,0.19,3-pole,Dual Bearings,Metal,54.99
Futaba,S3072HV,Digital,1.48,1.57,0.79,1.50,6.0,72.0,6.0,0.19,3-pole,Single Bearing,Plastic,39.99
Futaba,S3072HV,Digital,1.48,1.57,0.79,1.50,7.4,90.0,7.4,0.15,3-pole,Single Bearing,Plastic,39.99
Futaba,S3072HV,Digital,1.48,1.57,0.79,1.50,6.6,81.0,6.6,0.17,3-pole,Single Bearing,Plastic,39.99
Futaba,S3073HV,Digital,1.45,1.61,0.79,1.42,6.0,43.0,6.0,0.20,3-pole,Single Bearing,Plastic,34.99
Futaba,S3073HV,Digital,1.45,1.61,0.79,1.42,7.4,54.0,7.4,0.16,3-pole,Single Bearing,Plastic,34.99
Futaba,S3073HV,Digital,1.45,1.61,0.79,1.42,6.6,49.0,6.6,0.18,3-pole,Single Bearing,Plastic,34.99
Futaba,S3101,Analog,0.60,1.05,0.50,1.12,4.8,35.0,4.8,0.18,5-pole,Bushing,(add),29.99
Futaba,S3101,Analog,0.60,1.05,0.50,1.12,6.0,43.0,6.0,0.14,5-pole,Bushing,(add),29.99
Futaba,S3102,Analog,0.74,1.10,0.51,1.17,4.8,51.4,4.8,0.25,3-pole,Bushing,Metal,36.99
Futaba,S3103,(add),0.34,0.86,0.43,0.78,4.8,17.3,4.8,0.11,3-pole,(add),Metal,31.99
Futaba,S3103,(add),0.34,0.86,0.43,0.78,6.0,21.3,6.0,0.09,3-pole,(add),Metal,31.99
Futaba,S3104,Analog,3.35,2.32,1.14,1.97,4.8,128.0,4.8,0.21,3-pole,Bushing,Plastic,34.99
Futaba,S3106,(add),0.34,0.85,0.43,0.78,4.8,17.3,4.8,0.11,3-pole,(add),Plastic,22.99
Futaba,S3106,(add),0.34,0.85,0.43,0.78,6.0,21.3,6.0,0.09,3-pole,(add),Plastic,22.99
Futaba,S3107,Analog,0.32,0.86,0.43,0.78,4.8,15.3,4.8,0.12,3-pole,(add),Plastic,27.99
Futaba,S3108,(add),0.27,0.81,0.45,0.87,4.8,17.0,4.8,0.12,(add),(add),Plastic,(add)
Futaba,S3108M,(add),0.26,0.90,0.40,0.80,4.8,16.9,4.8,0.12,3-pole,(add),(add),(add)
Futaba,S3109,(add),(add),,,,,,4.8,0.14,(add),(add),(add),(add)
Futaba,S3109M,(add),0.23,0.90,0.40,0.80,4.8,6.9,4.8,0.14,(add),(add),(add),(add)
Futaba,S3110,Analog,0.26,0.86,0.43,0.78,4.8,21.9,4.8,0.10,(add),(add),(add),12.99
Futaba,S3111,Analog,0.22,0.87,0.43,0.79,4.8,8.3,4.8,0.12,(add),(add),Plastic,22.99
Futaba,S3111M,Analog,0.22,0.87,0.43,0.79,4.8,8.3,4.8,0.12,(add),(add),Plastic,(add)
Futaba,S3113,Analog,0.34,0.86,0.43,0.80,4.8,16.7,4.8,0.11,(add),(add),Plastic,22.99
Futaba,S3113,Analog,0.34,0.86,0.43,0.80,6.0,20.8,6.0,0.10,(add),(add),Plastic,22.99
Futaba,S3114,Analog,0.27,0.86,0.43,0.78,4.8,20.8,4.8,0.10,3-pole,Bushing,Plastic,29.99
Futaba,S3114,Analog,0.27,0.86,0.43,0.78,6.0,23.5,6.0,0.09,3-pole,Bushing,Plastic,29.99
Futaba,S3114M,Analog,0.26,0.86,0.43,0.78,4.8,20.8,4.8,0.10,3-pole,Bushing,Plastic,24.99
Futaba,S3114M,Analog,0.26,0.86,0.43,0.78,6.0,23.5,6.0,0.09,3-pole,Bushing,Plastic,24.99
Futaba,S3115,Analog,0.60,1.10,0.51,1.18,4.8,39.0,4.8,0.15,(add),(add),Plastic,16.99
Futaba,S3117,Analog,0.30,0.87,0.43,0.91,4.8,21.0,4.8,0.10,(add),Bushing,Plastic,16.99
Futaba,S3117,Analog,0.30,0.87,0.43,0.91,6.0,24.0,6.0,0.09,(add),Bushing,Plastic,16.99
Futaba,S3150,Digital,0.81,1.18,0.43,1.14,4.8,51.4,4.8,0.24,Coreless,Dual Bearings,Metal,59.99
Futaba,S3151,Digital,1.48,1.61,0.79,1.42,4.8,43.0,4.8,0.21,3-pole,Single Bearing,Plastic,29.99
Futaba,S3151,Digital,1.48,1.61,0.79,1.42,6.0,54.0,6.0,0.17,3-pole,Single Bearing,Plastic,29.99
Futaba,S3152,Digital,1.45,1.57,0.79,1.50,4.8,70.0,4.8,0.22,Coreless,Single Bearing,Plastic,21.99
Futaba,S3152,Digital,1.45,1.57,0.79,1.50,6.0,87.0,6.0,0.18,Coreless,Single Bearing,Plastic,21.99
Futaba,S3153,Digital,0.34,0.87,0.43,0.79,4.8,19.0,4.8,0.11,3-pole,Dual Bearings,Plastic,37.49
Futaba,S3153,Digital,0.34,0.87,0.43,0.79,6.0,24.0,6.0,0.09,3-pole,Dual Bearings,Plastic,37.49
Futaba,S3153MG,Digital,0.34,0.87,0.43,0.79,4.8,19.0,4.8,0.13,3-pole,Single Bearing,Metal,(add)
Futaba,S3153MG,Digital,0.34,0.87,0.43,0.79,6.0,24.0,6.0,0.11,3-pole,Single Bearing,Metal,(add)
Futaba,S3154,Digital,0.27,0.86,0.43,0.78,4.8,20.8,4.8,0.10,3-pole,(add),Plastic,40.99
Futaba,S3154,Digital,0.27,0.86,0.43,0.78,6.0,23.5,6.0,0.09,3-pole,(add),Plastic,40.99
Futaba,S3155,Digital,0.71,1.20,0.43,1.16,4.8,27.8,4.8,0.16,Coreless,Dual Bearings,Metal,44.99
Futaba,S3156,Digital,0.33,0.87,0.43,0.87,4.8,28.0,4.8,0.13,3-pole,Single Bearing,Metal,44.99
Futaba,S3156,Digital,0.33,0.87,0.43,0.87,6.0,33.0,6.0,0.11,3-pole,Single Bearing,Metal,44.99
Futaba,S3156MG,Digital,0.33,0.87,0.43,0.87,4.8,28.0,4.8,0.13,3-pole,Single Bearing,Metal,39.99
Futaba,S3156MG,Digital,0.33,0.87,0.43,0.87,6.0,33.0,6.0,0.11,3-pole,Single Bearing,Metal,39.99
Futaba,S3157,Digital,0.29,0.87,0.43,0.91,4.8,21.0,4.8,0.10,3-pole,(add),Plastic,34.99
Futaba,S3157,Digital,0.29,0.87,0.43,0.91,6.0,24.0,6.0,0.09,3-pole,(add),Plastic,34.99
Futaba,S3157M,Digital,0.28,0.87,0.43,0.91,4.8,21.0,4.8,0.10,(add),(add),(add),(add)
Futaba,S3157M,Digital,0.28,0.87,0.43,0.91,6.0,24.0,6.0,0.09,(add),(add),(add),(add)
Futaba,S3170G,Digital,0.92,1.36,0.63,1.02,4.8,97.2,4.8,0.57,(add),Dual Bearings,Metal,84.44
Futaba,S3170G,Digital,0.92,1.36,0.63,1.02,6.0,118.1,6.0,0.47,(add),Dual Bearings,Metal,84.44
Futaba,S3171SB,Digital,0.71,1.18,0.43,1.14,4.8,51.0,4.8,0.24,3-pole,Dual Bearings,Metal,(add)
Futaba,S3172SV,Digital,0.71,1.18,0.43,1.14,6.0,46.0,6.0,0.29,3-pole,Dual Bearings,Metal,54.99
Futaba,S3172SV,Digital,0.71,1.18,0.43,1.14,7.4,57.0,7.4,0.23,3-pole,Dual Bearings,Metal,54.99
Futaba,S3172SV,Digital,0.71,1.18,0.43,1.14,6.6,51.0,6.6,0.26,3-pole,Dual Bearings,Metal,54.99
Futaba,S3173SVi,Digital,0.73,1.18,0.43,1.15,6.0,49.0,6.0,0.20,3-pole,Dual Bearings,Metal,75.99
Futaba,S3173SVi,Digital,0.73,1.18,0.43,1.15,7.4,60.0,7.4,0.16,3-pole,Dual Bearings,Metal,75.99
Futaba,S3173SVi,Digital,0.73,1.18,0.43,1.15,6.6,54.2,6.6,0.18,3-pole,Dual Bearings,Metal,75.99
Futaba,S3174SV,Digital,0.74,1.18,0.43,1.14,6.0,49.0,6.0,0.20,3-pole,Dual Bearings,Metal,64.99
Futaba,S3174SV,Digital,0.74,1.18,0.43,1.14,7.4,60.0,7.4,0.16,3-pole,Dual Bearings,Metal,64.99
Futaba,S3174SV,Digital,0.74,1.18,0.43,1.14,6.6,54.0,6.6,0.18,3-pole,Dual Bearings,Metal,64.99
Futaba,S3176SV,(add),0.95,1.41,0.77,0.98,6.6,62.5,6.6,0.17,(add),(add),(add),59.99
Futaba,S3176SV,(add),0.95,1.41,0.77,0.98,7.4,70.8,7.4,0.16,(add),(add),(add),59.99
Futaba,S3270SVi,Digital,0.56,0.91,0.47,1.14,6.0,32.0,6.0,0.13,Brushless,Dual Bearings,Metal,59.99
Futaba,S3270SVi,Digital,0.56,0.91,0.47,1.14,7.4,42.0,7.4,0.11,Brushless,Dual Bearings,Metal,59.99
Futaba,S3270SVi,Digital,0.56,0.91,0.47,1.14,6.6,36.0,6.6,0.12,Brushless,Dual Bearings,Metal,59.99
Futaba,S3302,Analog,3.63,2.32,1.14,1.97,4.8,89.0,4.8,0.24,3-pole,Dual Bearings,Hybrid,54.99
Futaba,S3302,Analog,3.63,2.32,1.14,1.97,6.0,111.0,6.0,0.19,3-pole,Dual Bearings,Hybrid,54.99
Futaba,S3303,Digital,0.70,1.18,0.39,1.14,4.8,30.6,4.8,0.15,(add),(add),(add),49.99
Futaba,S3305,Analog,1.66,1.57,0.79,1.50,4.8,99.0,4.8,0.25,3-pole,Dual Bearings,Metal,31.99
Futaba,S3305,Analog,1.66,1.57,0.79,1.50,6.0,124.0,6.0,0.20,3-pole,Dual Bearings,Metal,31.99
Futaba,S3306,Analog,4.44,2.60,1.18,2.25,6.0,333.0,6.0,0.16,3-pole,Dual Bearings,Plastic,50.98
Futaba,S3306MG,Analog,4.59,2.60,1.18,2.25,6.0,444.0,6.0,0.16,3-pole,Dual Bearings,Metal,59.99
Futaba,S3401,(add),1.66,1.60,0.79,1.47,4.8,36.4,4.8,0.19,5-pole,(add),Metal,44.99
Futaba,S3401,(add),1.66,1.60,0.79,1.47,6.0,44.4,6.0,0.15,5-pole,(add),Metal,44.99
Futaba,S3470SV,Digital,1.52,1.57,0.79,1.50,6.0,111.0,6.0,0.14,3-pole,Dual Bearings,Metal,59.99
Futaba,S3470SV,Digital,1.52,1.57,0.79,1.50,7.4,133.0,7.4,0.12,3-pole,Dual Bearings,Metal,59.99
Futaba,S3470SV,Digital,1.52,1.57,0.79,1.50,6.6,119.0,6.6,0.13,3-pole,Dual Bearings,Metal,59.99
Futaba,S3801,Analog,3.77,2.32,1.14,1.97,4.8,156.0,4.8,0.30,3-pole,Dual Bearings,Hybrid,69.99
Futaba,S3801,Analog,3.77,2.32,1.14,1.97,6.0,194.0,6.0,0.26,3-pole,Dual Bearings,Hybrid,69.99
Futaba,S3802,Analog,2.54,1.73,0.91,1.69,4.8,122.0,4.8,0.70,3-pole,Dual Bearings,Hybrid,54.99
Futaba,S3802,Analog,2.54,1.73,0.91,1.69,6.0,153.0,6.0,0.56,3-pole,Dual Bearings,Hybrid,54.99
Futaba,S5050,Digital,4.48,2.32,1.14,1.97,4.8,211.0,4.8,0.25,5-pole,Dual Bearings,Metal,109.99
Futaba,S5050,Digital,4.48,2.32,1.14,1.97,6.0,264.0,6.0,0.20,5-pole,Dual Bearings,Metal,109.99
Futaba,S5301,Analog,4.41,2.32,1.14,1.97,4.8,233.0,4.8,0.29,5-pole,Dual Bearings,Metal,94.99
Futaba,S5301,Analog,4.41,2.32,1.14,1.97,6.0,292.0,6.0,0.23,5-pole,Dual Bearings,Metal,94.99
Futaba,S5302,Analog,4.41,2.32,1.14,1.97,4.8,189.0,4.8,0.19,5-pole,Dual Bearings,Metal,94.99
Futaba,S5302,Analog,4.41,2.32,1.14,1.97,6.0,236.0,6.0,0.15,5-pole,Dual Bearings,Metal,94.99
Futaba,S5801,Analog,2.93,1.81,0.98,1.73,6.0,108.0,6.0,0.10,5-pole,Dual Bearings,Metal,149.99
Futaba,S5801,Analog,2.93,1.81,0.98,1.73,7.2,136.0,7.2,0.08,5-pole,Dual Bearings,Metal,149.99
Futaba,S9001,Analog,1.69,1.57,0.79,1.42,4.8,54.0,4.8,0.22,Coreless,Single Bearing,Plastic,44.99
Futaba,S9001,Analog,1.69,1.57,0.79,1.42,6.0,72.0,6.0,0.18,Coreless,Single Bearing,Plastic,44.99
Futaba,S9002,Analog,1.09,1.22,0.63,1.22,4.8,34.0,4.8,0.18,Coreless,Dual Bearings,Hybrid,64.99
Futaba,S9002,Analog,1.09,1.22,0.63,1.22,6.0,43.0,6.0,0.14,Coreless,Dual Bearings,Hybrid,64.99
Futaba,S9070,Digital,1.13,1.41,0.77,0.98,4.8,63.0,4.8,0.18,Brushless,Dual Bearings,Metal,89.99
Futaba,S9070,Digital,1.13,1.41,0.77,0.98,6.0,76.0,6.0,0.15,Brushless,Dual Bearings,Metal,89.99
Futaba,S9070,Digital,1.13,1.41,0.77,0.98,7.2,95.0,7.2,0.12,Brushless,Dual Bearings,Metal,89.99
Futaba,S9070SB,Digital,1.13,1.41,0.77,0.98,6.0,76.4,6.0,0.15,Coreless,Dual Bearings,Metal,(add)
Futaba,S9070SB,Digital,1.13,1.41,0.77,0.98,7.4,94.5,7.4,0.12,Coreless,Dual Bearings,Metal,(add)
Futaba,S9071SB,Digital,0.88,1.40,0.59,1.13,4.8,53.0,4.8,0.15,Coreless,Dual Bearings,Plastic,(add)
Futaba,S9071SB,Digital,0.88,1.40,0.59,1.13,6.0,64.0,6.0,0.11,Coreless,Dual Bearings,Plastic,(add)
Futaba,S9072SB,Digital,2.01,1.58,0.79,1.44,4.8,97.0,4.8,0.12,Coreless,Dual Bearings,Plastic,(add)
Futaba,S9072SB,Digital,2.01,1.58,0.79,1.44,6.0,121.0,6.0,0.10,Coreless,Dual Bearings,Plastic,(add)
Futaba,S9074SB,Digital,2.22,1.58,0.79,1.44,6.0,278.0,6.0,0.17,Brushless,Dual Bearings,Metal,124.00
Futaba,S9075SB,Digital,2.50,1.59,0.83,1.47,6.0,425.0,6.0,0.14,Coreless,Dual Bearings,Metal,(add)
Futaba,S9101,Analog,1.50,1.52,0.80,1.36,4.8,34.1,4.8,0.20,Coreless,Dual Bearings,Plastic,59.99
Futaba,S9101,Analog,1.50,1.52,0.80,1.36,6.0,42.7,6.0,0.16,Coreless,Dual Bearings,Plastic,59.99
Futaba,S9102,Analog,1.69,1.57,0.79,1.42,4.8,40.0,4.8,0.16,Coreless,Dual Bearings,Plastic,89.99
Futaba,S9102,Analog,1.69,1.57,0.79,1.42,6.0,50.0,6.0,0.13,Coreless,Dual Bearings,Plastic,89.99
Futaba,S9150,Digital,1.87,1.89,1.06,0.98,4.8,81.0,4.8,0.18,Coreless,Dual Bearings,Plastic,(add)
Futaba,S9151,Digital,1.76,1.57,0.79,1.46,4.8,132.0,4.8,0.19,Coreless,Dual Bearings,Plastic,99.99
Futaba,S9152,Digital,3.00,1.93,0.98,1.57,4.8,222.0,4.8,0.23,Coreless,Dual Bearings,Metal,112.99
Futaba,S9152,Digital,3.00,1.93,0.98,1.57,6.0,278.0,6.0,0.19,Coreless,Dual Bearings,Metal,112.99
Futaba,S9153,Digital,3.00,1.93,0.98,1.57,4.8,167.0,4.8,0.19,Coreless,Dual Bearings,Metal,110.00
Futaba,S9153,Digital,3.00,1.93,0.98,1.57,6.0,208.0,6.0,0.15,Coreless,Dual Bearings,Metal,110.00
Futaba,S9154,Digital,1.87,1.89,1.06,0.98,4.8,64.0,4.8,0.14,Coreless,(add),Plastic,(add)
